"item","state","centre","urbanRural","date","meanPrice","lat","long"
"Maize White","Niger","Bida","Urban",2010-05-01,56.6929130554199,"9.083333"," 6.016667"
"Maize White","Niger","Bida","Urban",2010-08-01,54.4776153564453,"9.083333"," 6.016667"
"Maize White","Niger","Bida","Urban",2010-09-01,56.1901550292969,"9.083333"," 6.016667"
"Maize White","Niger","Bida","Urban",2010-11-01,42.7807502746582,"9.083333"," 6.016667"
"Maize White","Niger","Bida","Urban",2010-12-01,41.5866928100586,"9.083333"," 6.016667"
"Maize White","Niger","Bida","Urban",2012-12-01,70.3324813842773,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2009-08-01,64.4420394897461,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-03-01,56.8047332763672,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-04-01,59.7724113464355,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-05-01,62.8099136352539,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-06-01,59.4871788024902,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-08-01,55.6558380126953,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-09-01,50.2008056640625,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-11-01,44.9197883605957,"9.083333"," 6.016667"
"Maize Yellow","Niger","Bida","Urban",2010-12-01,44.9293975830078,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2009-02-01,173.653839111328,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2009-05-01,183.216796875,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-01-01,174.257431030273,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-03-01,183.279739379883,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-04-01,171.663833618164,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-05-01,186.476867675781,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-06-01,155.963302612305,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-07-01,154.482757568359,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-08-01,166.004516601562,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-09-01,182.054611206055,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-11-01,155.102035522461,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2010-12-01,156.851943969727,"9.083333"," 6.016667"
"Rice Imported","Niger","Bida","Urban",2012-12-01,157.035171508789,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2009-03-01,113.942306518555,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-01-01,100.502517700195,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-03-01,105.202308654785,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-04-01,113.765640258789,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-05-01,105.078811645508,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-06-01,102.752296447754,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-07-01,107.764381408691,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-08-01,105.241104125977,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-09-01,109.741432189941,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-11-01,106.161140441895,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2010-12-01,104.395599365234,"9.083333"," 6.016667"
"Rice Local","Niger","Bida","Urban",2012-12-01,165.217391967773,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2009-02-01,51.6545562744141,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2009-05-01,57.3248405456543,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2009-08-01,60.1965599060059,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2009-09-01,47.65625,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-03-01,49.7925300598145,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-04-01,52.408805847168,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-05-01,50.8918533325195,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-06-01,52.5412063598633,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-07-01,54.1353378295898,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-09-01,44.1979293823242,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-11-01,51.4851493835449,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2010-12-01,51.4973258972168,"9.083333"," 6.016667"
"Sorghum","Niger","Bida","Urban",2012-12-01,65.0960922241211,"9.083333"," 6.016667"
"Maize White","Niger","Kontagora","Urban",2009-10-01,62.9960327148438,"10.4"," 5.466667"
"Maize Yellow","Niger","Kontagora","Urban",2009-04-01,52.5423736572266,"10.4"," 5.466667"
"Maize Yellow","Niger","Kontagora","Urban",2009-05-01,49.6172790527344,"10.4"," 5.466667"
"Maize Yellow","Niger","Kontagora","Urban",2009-09-01,64.2438735961914,"10.4"," 5.466667"
"Maize Yellow","Niger","Kontagora","Urban",2009-11-01,65.2528533935547,"10.4"," 5.466667"
"Rice Imported","Niger","Kontagora","Urban",2009-01-01,152.777770996094,"10.4"," 5.466667"
"Rice Imported","Niger","Kontagora","Urban",2009-04-01,171.111114501953,"10.4"," 5.466667"
"Rice Local","Niger","Kontagora","Urban",2009-01-01,92.9577484130859,"10.4"," 5.466667"
"Rice Local","Niger","Kontagora","Urban",2009-02-01,99.2756576538086,"10.4"," 5.466667"
"Rice Local","Niger","Kontagora","Urban",2009-03-01,95.7746505737305,"10.4"," 5.466667"
"Rice Local","Niger","Kontagora","Urban",2009-04-01,108.390342712402,"10.4"," 5.466667"
"Rice Local","Niger","Kontagora","Urban",2009-05-01,112.676055908203,"10.4"," 5.466667"
"Rice Local","Niger","Kontagora","Urban",2009-06-01,118.309860229492,"10.4"," 5.466667"
"Drink Swan Water Bottle","Niger","Minna","Urban",2009-09-01,42.5,"9.636292","6.558495"
"Drink Swan Water Bottle","Niger","Minna","Urban",2009-11-01,57.5,"9.636292","6.558495"
"Maize White","Niger","Minna","Urban",2009-02-01,45.7516326904297,"9.636292","6.558495"
"Maize White","Niger","Minna","Urban",2009-06-01,60.7090682983398,"9.636292","6.558495"
"Maize White","Niger","Minna","Urban",2009-09-01,52.7777786254883,"9.636292","6.558495"
"Maize White","Niger","Minna","Urban",2009-12-01,44.4444465637207,"9.636292","6.558495"
"Maize Yellow","Niger","Minna","Urban",2009-04-01,50.0675659179688,"9.636292","6.558495"
"Rice Imported","Niger","Minna","Urban",2009-02-01,152.631576538086,"9.636292","6.558495"
"Rice Imported","Niger","Minna","Urban",2009-03-01,155.263153076172,"9.636292","6.558495"
"Rice Imported","Niger","Minna","Urban",2009-05-01,165.789489746094,"9.636292","6.558495"
"Rice Local","Niger","Minna","Urban",2009-03-01,113.157897949219,"9.636292","6.558495"
"Rice Local","Niger","Minna","Urban",2009-05-01,128.460037231445,"9.636292","6.558495"
"Rice Local","Niger","Minna","Urban",2009-06-01,132.456146240234,"9.636292","6.558495"
"Sorghum","Niger","Minna","Urban",2009-02-01,43.8438453674316,"9.636292","6.558495"
"Sorghum","Niger","Minna","Urban",2009-03-01,37.8378372192383,"9.636292","6.558495"
"Sorghum","Niger","Minna","Urban",2009-05-01,52.4493255615234,"9.636292","6.558495"
"Sorghum","Niger","Minna","Urban",2009-09-01,44.5945930480957,"9.636292","6.558495"
"Sorghum","Niger","Minna","Urban",2009-11-01,44.594596862793,"9.636292","6.558495"
"Cement Dangote","Ogun","Abeokuta","Urban",2010-06-01,1530,"7.160833"," 3.348333"
"Cement Dangote","Ogun","Abeokuta","Urban",2011-02-01,1983.33337402344,"7.160833"," 3.348333"
"Cement Dangote","Ogun","Abeokuta","Urban",2012-03-01,1811.11108398438,"7.160833"," 3.348333"
"Cement Dangote","Ogun","Abeokuta","Urban",2012-06-01,1808.32995605469,"7.160833"," 3.348333"
"Drink Swan Water Bottle","Ogun","Abeokuta","Urban",2010-02-01,52.5,"7.160833"," 3.348333"
"Drink Swan Water Bottle","Ogun","Abeokuta","Urban",2012-01-01,110.476669311523,"7.160833"," 3.348333"
"Drink Swan Water Bottle","Ogun","Abeokuta","Urban",2012-03-01,110.857139587402,"7.160833"," 3.348333"
"Drink Swan Water Bottle","Ogun","Abeokuta","Urban",2012-08-01,108.889999389648,"7.160833"," 3.348333"
"Drink Swan Water Bottle","Ogun","Abeokuta","Urban",2012-10-01,105.23999786377,"7.160833"," 3.348333"
"Drink Swan Water Bottle","Ogun","Abeokuta","Urban",2012-11-01,118,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2009-01-01,94.0557479858398,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2009-02-01,71.3004302978516,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2009-10-01,62.056453704834,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-01-01,66.0526351928711,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-02-01,76.1636123657227,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-03-01,70.7467727661133,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-04-01,70.5956268310547,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-05-01,79.6212768554688,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-06-01,72.1903228759766,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-07-01,83.3976821899414,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-08-01,74.2422180175781,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-09-01,81.2986221313477,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2010-12-01,79.1034927368164,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-01-01,88.4005279541016,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-02-01,83.1008758544922,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-03-01,82.4163513183594,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-04-01,84.4496688842773,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-05-01,82.617317199707,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-06-01,75.1660919189453,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-07-01,85.0532836914062,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-08-01,88.122932434082,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-09-01,82.8232192993164,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-10-01,83.9344253540039,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-11-01,76.0446472167969,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2011-12-01,86.8981018066406,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-01-01,92.2765960693359,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-02-01,90.1385192871094,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-03-01,91.8354873657227,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-05-01,82.6446228027344,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-06-01,97.0417556762695,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-07-01,87.1433792114258,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-08-01,85.580192565918,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-09-01,82.8247299194336,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-10-01,82.0775604248047,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-11-01,132.830001831055,"7.160833"," 3.348333"
"Maize White","Ogun","Abeokuta","Urban",2012-12-01,85.6954574584961,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2009-01-01,69.2873687744141,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2009-02-01,73.9662857055664,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2009-03-01,85.9562835693359,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2009-04-01,81.0215072631836,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2009-10-01,95.5645141601562,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-01-01,67.7685928344727,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-02-01,80.6837615966797,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-03-01,67.2086715698242,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-04-01,63.8143615722656,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-05-01,86.2317352294922,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-06-01,73.0896987915039,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-07-01,91.7197418212891,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-08-01,80.3212890625,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-09-01,92.5313949584961,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-10-01,69.0647506713867,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-11-01,87.0967788696289,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2010-12-01,89.151985168457,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-02-01,88.4786529541016,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-03-01,78.3763427734375,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-04-01,82.1574859619141,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-06-01,81.6632690429688,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-07-01,88.2437591552734,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-08-01,97.1390533447266,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-09-01,96.8975296020508,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-10-01,82.0808868408203,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-11-01,83.1083679199219,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2011-12-01,87.1179733276367,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-01-01,95.949951171875,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-02-01,90.7980575561523,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-03-01,99.4407119750977,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-04-01,95.1167297363281,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-06-01,103.684585571289,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-07-01,96.8509979248047,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-08-01,92.4092559814453,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-09-01,96.9165573120117,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-10-01,84.1328201293945,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-11-01,138.410003662109,"7.160833"," 3.348333"
"Maize Yellow","Ogun","Abeokuta","Urban",2012-12-01,87.8493194580078,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2009-01-01,139.439437866211,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2009-02-01,150.089599609375,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2009-03-01,182.125869750977,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2009-04-01,178.763442993164,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2010-01-01,167.911209106445,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2010-02-01,225.806457519531,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2010-03-01,191.869918823242,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-02-01,143.089431762695,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-04-01,149.350646972656,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-05-01,147.540985107422,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-06-01,168.866455078125,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-07-01,149.152542114258,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-08-01,157.059585571289,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-11-01,158.145004272461,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2011-12-01,155.215621948242,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-01-01,167.844772338867,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-02-01,188.387100219727,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-03-01,250.980392456055,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-04-01,245.447341918945,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-06-01,196.825393676758,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-07-01,197.252822875977,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-08-01,196.923080444336,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-10-01,187.714279174805,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-11-01,237.5,"7.160833"," 3.348333"
"Rice Imported","Ogun","Abeokuta","Urban",2012-12-01,190.718383789062,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2009-01-01,120.29630279541,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2009-02-01,120.047790527344,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2009-03-01,144.301086425781,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2009-04-01,149.603393554688,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2010-01-01,122.31404876709,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2010-04-01,122.58065032959,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2010-05-01,129.641876220703,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2010-06-01,119.354843139648,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2011-03-01,129.032257080078,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2012-07-01,172.357727050781,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2012-10-01,170.025177001953,"7.160833"," 3.348333"
"Rice Local","Ogun","Abeokuta","Urban",2012-12-01,163.98713684082,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2009-01-01,95.4829254150391,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2009-02-01,83.4036483764648,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2009-03-01,76.3117980957031,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2009-04-01,77.0634918212891,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-01-01,83.8244934082031,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-02-01,90.2998199462891,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-03-01,97.7375564575195,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-04-01,89.2266998291016,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-05-01,94.7295989990234,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-07-01,93.9422149658203,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-08-01,88.8024368286133,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-09-01,99.3963623046875,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2010-10-01,100.465118408203,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-01-01,95.9064407348633,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-02-01,87.9409790039062,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-03-01,94.3310699462891,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-04-01,109.540641784668,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-06-01,93.9614105224609,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-07-01,105.93921661377,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-08-01,100.849258422852,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-09-01,109.477935791016,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-10-01,110.782867431641,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-11-01,108.88850402832,"7.160833"," 3.348333"
"Sorghum","Ogun","Abeokuta","Urban",2011-12-01,100.94645690918,"7.160833"," 3.348333"
