"region","item","date","price","weight"
"Afar","Teff",2012-02-01,11.6,4
"Afar","Teff",2012-03-01,13.1,4
"Afar","Teff",2012-04-01,13.54,4
"Afar","Teff",2012-05-01,13.87,4
"Afar","Teff",2012-06-01,13.92,3
"Afar","Teff",2012-07-01,14.13,3
"Afar","Teff",2012-08-01,15.92,3
"Afar","Teff",2012-09-01,17.02,3
"Afar","Teff",2012-10-01,16.55,3
"Afar","Teff",2012-11-01,17,3
"Afar","Teff",2012-12-01,15.67,3
"Afar","Teff",2013-01-01,16,3
"Afar","Teff",2013-02-01,15.91,3
"Afar","Teff",2013-03-01,16,3
"Afar","Teff",2013-04-01,16.33,3
"Afar","Teff",2013-05-01,17.11,3
"Afar","Teff",2013-06-01,17.39,3
"Afar","Teff",2013-07-01,17.23,4
"Afar","Teff",2013-08-01,17.48,4
"Afar","Teff",2013-09-01,17.67,4
"Afar","Teff",2013-10-01,17.59,4
"Afar","Teff",2013-11-01,17.42,4
"Afar","Teff",2013-12-01,16.56,4
"Afar","Teff",2014-01-01,16.37,4
"Afar","Teff",2014-02-01,16.36,4
"Afar","Teff",2014-03-01,16.02,4
"Afar","Teff",2014-04-01,16.38,4
"Afar","Teff",2014-05-01,16,4
"Afar","Teff",2014-06-01,16.67,4
"Afar","Wheat",2010-01-01,5.83,3
"Afar","Wheat",2010-02-01,7.06,3
"Afar","Wheat",2010-03-01,6.57,4
"Afar","Wheat",2010-04-01,7.17,3
"Afar","Wheat",2010-05-01,6.62,4
"Afar","Wheat",2010-06-01,5.75,3
"Afar","Wheat",2010-07-01,6.61,4
"Afar","Wheat",2010-08-01,6.81,4
"Afar","Wheat",2010-09-01,6.67,4
"Afar","Wheat",2010-10-01,5.61,3
"Afar","Wheat",2010-11-01,6.02,3
"Afar","Wheat",2010-12-01,5.8,3
"Afar","Wheat",2011-01-01,6.36,3
"Afar","Wheat",2011-02-01,6,1
"Afar","Wheat",2011-03-01,7.14,3
"Afar","Wheat",2011-04-01,7.46,2
"Afar","Wheat",2011-05-01,9.67,2
"Afar","Wheat",2011-06-01,8.98,2
"Afar","Wheat",2011-07-01,8.84,4
"Afar","Wheat",2011-08-01,9,1
"Afar","Wheat",2011-09-01,9.67,1
"Afar","Wheat",2011-10-01,10.67,3
"Afar","Wheat",2011-11-01,10.44,3
"Afar","Wheat",2011-12-01,11.15,3
"Afar","Wheat",2012-01-01,10.53,3
"Afar","Wheat",2012-02-01,11.42,3
"Afar","Wheat",2012-03-01,11.44,4
"Afar","Wheat",2012-04-01,11.4,3
"Afar","Wheat",2012-05-01,10.81,3
"Afar","Wheat",2012-06-01,10.27,4
"Afar","Wheat",2012-07-01,10.5,4
"Afar","Wheat",2012-08-01,10.6,3
"Afar","Wheat",2012-09-01,10.06,3
"Afar","Wheat",2012-10-01,9.94,3
"Afar","Wheat",2012-11-01,9.67,3
"Afar","Wheat",2012-12-01,9.5,3
"Afar","Wheat",2013-01-01,9.16,3
"Afar","Wheat",2013-02-01,9.56,3
"Afar","Wheat",2013-03-01,9.5,3
"Afar","Wheat",2013-04-01,10.05,3
"Afar","Wheat",2013-05-01,9.61,3
"Afar","Wheat",2013-06-01,9.65,3
"Afar","Wheat",2013-07-01,9.11,3
"Afar","Wheat",2013-08-01,9.84,2
"Afar","Wheat",2013-09-01,9.62,4
"Afar","Wheat",2013-10-01,9.52,4
"Afar","Wheat",2013-11-01,10.29,4
"Afar","Wheat",2013-12-01,9.72,3
"Afar","Wheat",2014-01-01,9.83,4
"Afar","Wheat",2014-02-01,9.61,4
"Afar","Wheat",2014-03-01,9.33,4
"Afar","Wheat",2014-04-01,9.12,4
"Afar","Wheat",2014-05-01,9.62,4
"Afar","Wheat",2014-06-01,10.5,4
"Amhara","Barley",2010-01-01,5.43,15
"Amhara","Barley",2010-02-01,5.23,16
"Amhara","Barley",2010-03-01,5.14,16
"Amhara","Barley",2010-04-01,5.09,16
"Amhara","Barley",2010-05-01,5.17,15
"Amhara","Barley",2010-06-01,5.36,15
"Amhara","Barley",2010-07-01,5.15,14
"Amhara","Barley",2010-08-01,5.18,14
"Amhara","Barley",2010-09-01,5.06,16
"Amhara","Barley",2010-10-01,5.18,15
"Amhara","Barley",2010-11-01,5.13,15
"Amhara","Barley",2010-12-01,5.5,14
"Amhara","Barley",2011-01-01,5.68,16
"Amhara","Barley",2011-02-01,5.82,14
"Amhara","Barley",2011-03-01,5.89,14
"Amhara","Barley",2011-04-01,6.63,15
"Amhara","Barley",2011-05-01,6.92,14
"Amhara","Barley",2011-06-01,7.43,14
"Amhara","Barley",2011-07-01,7.79,15
"Amhara","Barley",2011-08-01,7.97,15
"Amhara","Barley",2011-09-01,7.55,15
"Amhara","Barley",2011-10-01,8.04,15
"Amhara","Barley",2011-11-01,7.81,14
"Amhara","Barley",2011-12-01,7.69,14
"Amhara","Barley",2012-01-01,8.15,15
"Amhara","Barley",2012-02-01,8.71,12
"Amhara","Barley",2012-03-01,8.81,15
"Amhara","Barley",2012-04-01,8.92,15
"Amhara","Barley",2012-05-01,8.93,15
"Amhara","Barley",2012-06-01,9.35,15
"Amhara","Barley",2012-07-01,9.85,14
"Amhara","Barley",2012-08-01,9.29,15
"Amhara","Barley",2012-09-01,9.44,14
"Amhara","Barley",2012-10-01,9.1,15
"Amhara","Barley",2012-11-01,8.94,15
"Amhara","Barley",2012-12-01,9.11,14
"Amhara","Barley",2013-01-01,9,14
"Amhara","Barley",2013-02-01,9.12,13
"Amhara","Barley",2013-03-01,8.99,15
"Amhara","Barley",2013-04-01,9.05,15
"Amhara","Barley",2013-05-01,9.27,15
"Amhara","Barley",2013-06-01,9.48,15
"Amhara","Barley",2013-07-01,9.53,15
"Amhara","Barley",2013-08-01,9.55,14
"Amhara","Barley",2013-09-01,9.39,14
"Amhara","Barley",2013-10-01,9.97,15
"Amhara","Barley",2013-11-01,9.63,14
"Amhara","Barley",2013-12-01,9.44,13
"Amhara","Barley",2014-01-01,9.45,14
"Amhara","Barley",2014-02-01,9.39,15
"Amhara","Barley",2014-03-01,9.51,16
"Amhara","Barley",2014-04-01,9.56,16
"Amhara","Barley",2014-05-01,9.56,16
"Amhara","Barley",2014-06-01,9.73,15
"Amhara","Beer",2010-01-01,6.47,12
"Amhara","Beer",2010-02-01,6.45,11
"Amhara","Beer",2010-03-01,6.36,12
"Amhara","Beer",2010-04-01,6.42,12
"Amhara","Beer",2010-05-01,6.42,12
"Amhara","Beer",2010-06-01,6.5,10
"Amhara","Beer",2010-07-01,6.49,11
"Amhara","Beer",2010-08-01,6.4,13
"Amhara","Beer",2010-09-01,6.49,12
"Amhara","Beer",2010-10-01,6.5,11
"Amhara","Beer",2010-11-01,6.41,11
"Amhara","Beer",2010-12-01,6.84,9
"Amhara","Beer",2011-01-01,7.66,8
"Amhara","Beer",2011-02-01,7.18,8
"Amhara","Beer",2011-03-01,7.15,5
"Amhara","Beer",2011-04-01,7.05,5
"Amhara","Beer",2011-05-01,7.7,2
"Amhara","Beer",2011-06-01,7.72,6
"Amhara","Beer",2011-07-01,7.75,4
"Amhara","Beer",2011-08-01,8.07,5
"Amhara","Beer",2011-09-01,8.32,7
"Amhara","Beer",2011-10-01,8.79,7
"Amhara","Beer",2011-11-01,9.03,6
"Amhara","Beer",2011-12-01,9.17,4
"Amhara","Beer",2012-01-01,9.13,5
"Amhara","Beer",2012-02-01,9.1,5
"Amhara","Beer",2012-03-01,9.1,5
"Amhara","Beer",2012-04-01,9.17,4
"Amhara","Beer",2012-05-01,9.1,5
"Amhara","Beer",2012-06-01,9.03,6
"Amhara","Beer",2012-07-01,9.7,5
"Amhara","Beer",2012-08-01,9.53,6
"Amhara","Beer",2012-09-01,9.61,6
"Amhara","Beer",2012-10-01,9.79,7
"Amhara","Beer",2012-11-01,10.08,8
"Amhara","Beer",2012-12-01,10.29,7
"Amhara","Beer",2013-01-01,10.21,7
"Amhara","Beer",2013-02-01,10.33,7
"Amhara","Beer",2013-03-01,10.81,8
"Amhara","Beer",2013-04-01,10.4,5
"Amhara","Beer",2013-05-01,10.1,7
"Amhara","Beer",2013-06-01,10.6,5
"Amhara","Beer",2013-07-01,11,5
"Amhara","Beer",2013-08-01,11.55,6
"Amhara","Beer",2013-09-01,11.67,6
"Amhara","Beer",2013-10-01,11.33,6
"Amhara","Beer",2013-11-01,11.87,10
"Amhara","Beer",2013-12-01,11.7,10
"Amhara","Beer",2014-01-01,11.89,9
"Amhara","Beer",2014-02-01,11.72,9
"Amhara","Beer",2014-03-01,12.07,12
"Amhara","Beer",2014-04-01,12.11,11
"Amhara","Beer",2014-05-01,12.12,10
"Amhara","Beer",2014-06-01,12.24,12
"Amhara","Cement",2010-01-01,127.99,17
"Amhara","Cement",2010-02-01,114.92,17
"Amhara","Cement",2010-03-01,146.2,15
"Amhara","Cement",2010-04-01,167.19,17
"Amhara","Cement",2010-05-01,209.44,11
"Amhara","Cement",2010-06-01,203.65,14
"Amhara","Cement",2010-07-01,162.66,12
"Amhara","Cement",2010-08-01,172.89,14
"Amhara","Cement",2010-09-01,178.14,14
"Amhara","Cement",2010-10-01,169.82,17
"Amhara","Cement",2010-11-01,178.04,17
"Amhara","Cement",2010-12-01,185.31,17
"Amhara","Cement",2011-01-01,198.27,11
"Amhara","Cement",2011-02-01,204.57,7
"Amhara","Cement",2011-03-01,210.55,11
"Amhara","Cement",2011-04-01,226.94,11
"Amhara","Cement",2011-05-01,249.48,8
"Amhara","Cement",2011-06-01,225.65,8
"Amhara","Cement",2011-07-01,220.71,16
"Amhara","Cement",2011-08-01,185.62,16
"Amhara","Cement",2011-09-01,178.49,17
"Amhara","Cement",2011-10-01,175.2,17
"Amhara","Cement",2011-11-01,173.09,17
"Amhara","Cement",2011-12-01,144.08,15
"Amhara","Cement",2012-01-01,141.5,17
"Amhara","Cement",2012-02-01,134.06,17
"Amhara","Cement",2012-03-01,132.73,16
"Amhara","Cement",2012-04-01,135,17
"Amhara","Cement",2012-05-01,137.42,16
"Amhara","Cement",2012-06-01,136.27,17
"Amhara","Cement",2012-07-01,134.75,17
"Amhara","Cement",2012-08-01,130.26,17
"Amhara","Cement",2012-09-01,126.64,17
"Amhara","Cement",2012-10-01,125.44,17
"Amhara","Cement",2012-11-01,124.02,17
"Amhara","Cement",2012-12-01,121.27,17
"Amhara","Cement",2013-01-01,118.82,17
"Amhara","Cement",2013-02-01,117.1,16
"Amhara","Cement",2013-03-01,123.47,17
"Amhara","Cement",2013-04-01,131.16,17
"Amhara","Cement",2013-05-01,135.67,17
"Amhara","Cement",2013-06-01,135.9,17
"Amhara","Cement",2013-07-01,132.11,17
"Amhara","Cement",2013-08-01,125.57,17
"Amhara","Cement",2013-09-01,128.08,17
"Amhara","Cement",2013-10-01,124.51,17
"Amhara","Cement",2013-11-01,122.87,17
"Amhara","Cement",2013-12-01,122.11,17
"Amhara","Cement",2014-01-01,120.2,16
"Amhara","Cement",2014-02-01,121.62,17
"Amhara","Cement",2014-03-01,122.38,17
"Amhara","Cement",2014-04-01,130.7,17
"Amhara","Cement",2014-05-01,129.05,15
"Amhara","Cement",2014-06-01,126.96,17
"Amhara","Maize",2010-01-01,3.55,17
"Amhara","Maize",2010-02-01,3.43,17
"Amhara","Maize",2010-03-01,3.3,17
"Amhara","Maize",2010-04-01,3.18,17
"Amhara","Maize",2010-05-01,3.15,17
"Amhara","Maize",2010-06-01,3.33,17
"Amhara","Maize",2010-07-01,3.29,16
"Amhara","Maize",2010-08-01,3.03,17
"Amhara","Maize",2010-09-01,2.94,17
"Amhara","Maize",2010-10-01,2.89,17
"Amhara","Maize",2010-11-01,2.71,17
"Amhara","Maize",2010-12-01,2.81,17
"Amhara","Maize",2011-01-01,2.97,17
"Amhara","Maize",2011-02-01,2.88,17
"Amhara","Maize",2011-03-01,3.53,16
"Amhara","Maize",2011-04-01,3.89,17
"Amhara","Maize",2011-05-01,4.79,17
"Amhara","Maize",2011-06-01,4.53,17
"Amhara","Maize",2011-07-01,4.7,17
"Amhara","Maize",2011-08-01,5.61,15
"Amhara","Maize",2011-09-01,5.87,11
"Amhara","Maize",2011-10-01,6.17,17
"Amhara","Maize",2011-11-01,5.45,17
"Amhara","Maize",2011-12-01,4.99,17
"Amhara","Maize",2012-01-01,4.71,17
"Amhara","Maize",2012-02-01,5.12,16
"Amhara","Maize",2012-03-01,5.63,17
"Amhara","Maize",2012-04-01,5.63,17
"Amhara","Maize",2012-05-01,5.55,17
"Amhara","Maize",2012-06-01,5.76,17
"Amhara","Maize",2012-07-01,5.96,16
"Amhara","Maize",2012-08-01,5.98,17
"Amhara","Maize",2012-09-01,6.07,17
"Amhara","Maize",2012-10-01,6.1,17
"Amhara","Maize",2012-11-01,6.2,17
"Amhara","Maize",2012-12-01,5.81,17
"Amhara","Maize",2013-01-01,5.92,16
"Amhara","Maize",2013-02-01,5.79,16
"Amhara","Maize",2013-03-01,6.02,17
"Amhara","Maize",2013-04-01,6.08,17
"Amhara","Maize",2013-05-01,6.41,17
"Amhara","Maize",2013-06-01,6.54,17
"Amhara","Maize",2013-07-01,6.94,17
"Amhara","Maize",2013-08-01,7.02,16
"Amhara","Maize",2013-09-01,7.62,17
"Amhara","Maize",2013-10-01,8.32,17
"Amhara","Maize",2013-11-01,7.8,17
"Amhara","Maize",2013-12-01,6.24,17
"Amhara","Maize",2014-01-01,6.07,17
"Amhara","Maize",2014-02-01,5.77,17
"Amhara","Maize",2014-03-01,5.63,17
"Amhara","Maize",2014-04-01,6.29,17
"Amhara","Maize",2014-05-01,6.13,17
"Amhara","Maize",2014-06-01,6.04,17
"Amhara","Rice",2010-01-01,13.72,17
"Amhara","Rice",2010-02-01,13.87,17
"Amhara","Rice",2010-03-01,13.79,16
"Amhara","Rice",2010-04-01,13.86,14
"Amhara","Rice",2010-05-01,13.91,15
"Amhara","Rice",2010-06-01,13.81,15
"Amhara","Rice",2010-07-01,13.76,15
"Amhara","Rice",2010-08-01,13.43,15
"Amhara","Rice",2010-09-01,13.84,16
"Amhara","Rice",2010-10-01,14.44,17
"Amhara","Rice",2010-11-01,14.38,17
"Amhara","Rice",2010-12-01,14.63,17
"Amhara","Rice",2011-01-01,14.36,16
"Amhara","Rice",2011-02-01,13.33,14
"Amhara","Rice",2011-03-01,13.19,14
"Amhara","Rice",2011-04-01,13.99,13
"Amhara","Rice",2011-05-01,15.43,14
"Amhara","Rice",2011-06-01,16.23,13
"Amhara","Rice",2011-07-01,16.06,15
"Amhara","Rice",2011-08-01,16.28,16
"Amhara","Rice",2011-09-01,16.03,17
"Amhara","Rice",2011-10-01,16.16,16
"Amhara","Rice",2011-11-01,16.33,17
"Amhara","Rice",2011-12-01,16.49,17
"Amhara","Rice",2012-01-01,16.19,17
"Amhara","Rice",2012-02-01,16.39,17
"Amhara","Rice",2012-03-01,16.31,17
"Amhara","Rice",2012-04-01,16.44,17
"Amhara","Rice",2012-05-01,16.34,17
"Amhara","Rice",2012-06-01,16.31,17
"Amhara","Rice",2012-07-01,16.2,15
"Amhara","Rice",2012-08-01,16.23,16
"Amhara","Rice",2012-09-01,16.3,17
"Amhara","Rice",2012-10-01,16.12,17
"Amhara","Rice",2012-11-01,15.85,17
"Amhara","Rice",2012-12-01,16.02,17
"Amhara","Rice",2013-01-01,16,17
"Amhara","Rice",2013-02-01,15.98,16
"Amhara","Rice",2013-03-01,16.69,17
"Amhara","Rice",2013-04-01,16.68,17
"Amhara","Rice",2013-05-01,16.88,17
"Amhara","Rice",2013-06-01,16.92,17
"Amhara","Rice",2013-07-01,17.16,17
"Amhara","Rice",2013-08-01,16.91,17
"Amhara","Rice",2013-09-01,17.18,17
"Amhara","Rice",2013-10-01,17.09,17
"Amhara","Rice",2013-11-01,16.98,17
"Amhara","Rice",2013-12-01,16.94,17
"Amhara","Rice",2014-01-01,17.02,17
"Amhara","Rice",2014-02-01,17.1,17
"Amhara","Rice",2014-03-01,17.01,17
"Amhara","Rice",2014-04-01,16.86,17
"Amhara","Rice",2014-05-01,16.98,17
"Amhara","Rice",2014-06-01,17.03,17
"Amhara","Teff",2010-01-01,8.09,15
"Amhara","Teff",2010-02-01,7.88,15
"Amhara","Teff",2010-03-01,7.49,15
"Amhara","Teff",2010-04-01,7.65,15
"Amhara","Teff",2010-05-01,7.67,15
"Amhara","Teff",2010-06-01,7.61,15
"Amhara","Teff",2010-07-01,7.35,15
"Amhara","Teff",2010-08-01,7.27,15
"Amhara","Teff",2010-09-01,7.13,15
"Amhara","Teff",2010-10-01,7.29,15
"Amhara","Teff",2010-11-01,6.87,14
"Amhara","Teff",2010-12-01,7.06,15
"Amhara","Teff",2011-01-01,7.07,14
"Amhara","Teff",2011-02-01,6.95,14
"Amhara","Teff",2011-03-01,7.36,15
"Amhara","Teff",2011-04-01,8.2,16
"Amhara","Teff",2011-05-01,8.71,14
"Amhara","Teff",2011-06-01,9.05,14
"Amhara","Teff",2011-07-01,8.85,16
"Amhara","Teff",2011-08-01,9.14,15
"Amhara","Teff",2011-09-01,9.09,11
"Amhara","Teff",2011-10-01,9.45,14
"Amhara","Teff",2011-11-01,9.38,17
"Amhara","Teff",2011-12-01,9.4,17
"Amhara","Teff",2012-01-01,9.59,17
"Amhara","Teff",2012-02-01,9.76,16
"Amhara","Teff",2012-03-01,11.6,17
"Amhara","Teff",2012-04-01,11.82,16
"Amhara","Teff",2012-05-01,12.16,17
"Amhara","Teff",2012-06-01,12.07,17
"Amhara","Teff",2012-07-01,12.56,16
"Amhara","Teff",2012-08-01,13.56,16
"Amhara","Teff",2012-09-01,14.53,17
"Amhara","Teff",2012-10-01,14.22,17
"Amhara","Teff",2012-11-01,14.34,17
"Amhara","Teff",2012-12-01,14.32,15
"Amhara","Teff",2013-01-01,14.01,16
"Amhara","Teff",2013-02-01,14.23,15
"Amhara","Teff",2013-03-01,13.98,16
"Amhara","Teff",2013-04-01,14.22,16
"Amhara","Teff",2013-05-01,14.42,16
"Amhara","Teff",2013-06-01,14.76,16
"Amhara","Teff",2013-07-01,15,16
"Amhara","Teff",2013-08-01,14.94,16
"Amhara","Teff",2013-09-01,15.19,16
"Amhara","Teff",2013-10-01,15.5,16
"Amhara","Teff",2013-11-01,14.88,16
"Amhara","Teff",2013-12-01,14.26,17
"Amhara","Teff",2014-01-01,14.39,17
"Amhara","Teff",2014-02-01,13.79,17
"Amhara","Teff",2014-03-01,13.46,17
"Amhara","Teff",2014-04-01,13.78,17
"Amhara","Teff",2014-05-01,13.51,17
"Amhara","Teff",2014-06-01,13.59,17
"Amhara","Wheat",2010-01-01,5.01,17
"Amhara","Wheat",2010-02-01,4.85,16
"Amhara","Wheat",2010-03-01,5,17
"Amhara","Wheat",2010-04-01,4.99,17
"Amhara","Wheat",2010-05-01,5.03,17
"Amhara","Wheat",2010-06-01,5,16
"Amhara","Wheat",2010-07-01,5.04,16
"Amhara","Wheat",2010-08-01,4.92,16
"Amhara","Wheat",2010-09-01,5.01,17
"Amhara","Wheat",2010-10-01,5.01,16
"Amhara","Wheat",2010-11-01,5.07,17
"Amhara","Wheat",2010-12-01,5.35,16
"Amhara","Wheat",2011-01-01,6.04,16
"Amhara","Wheat",2011-02-01,5.53,16
"Amhara","Wheat",2011-03-01,5.99,16
"Amhara","Wheat",2011-04-01,6.57,15
"Amhara","Wheat",2011-05-01,7.65,15
"Amhara","Wheat",2011-06-01,7.85,15
"Amhara","Wheat",2011-07-01,7.76,16
"Amhara","Wheat",2011-08-01,8.14,15
"Amhara","Wheat",2011-09-01,8,15
"Amhara","Wheat",2011-10-01,8.99,17
"Amhara","Wheat",2011-11-01,8.89,16
"Amhara","Wheat",2011-12-01,8.42,16
"Amhara","Wheat",2012-01-01,7.74,16
"Amhara","Wheat",2012-02-01,8.32,17
"Amhara","Wheat",2012-03-01,8.43,16
"Amhara","Wheat",2012-04-01,8.66,16
"Amhara","Wheat",2012-05-01,8.54,16
"Amhara","Wheat",2012-06-01,8.59,16
"Amhara","Wheat",2012-07-01,8.91,16
"Amhara","Wheat",2012-08-01,8.6,16
"Amhara","Wheat",2012-09-01,8.44,16
"Amhara","Wheat",2012-10-01,8.38,16
"Amhara","Wheat",2012-11-01,8.44,16
"Amhara","Wheat",2012-12-01,8.04,16
"Amhara","Wheat",2013-01-01,8.11,16
"Amhara","Wheat",2013-02-01,8.32,15
"Amhara","Wheat",2013-03-01,8.33,16
"Amhara","Wheat",2013-04-01,8.36,16
"Amhara","Wheat",2013-05-01,8.63,16
"Amhara","Wheat",2013-06-01,8.63,16
"Amhara","Wheat",2013-07-01,8.91,16
"Amhara","Wheat",2013-08-01,9.47,16
"Amhara","Wheat",2013-09-01,9.46,16
"Amhara","Wheat",2013-10-01,10.22,16
"Amhara","Wheat",2013-11-01,9.72,16
"Amhara","Wheat",2013-12-01,9.07,16
"Amhara","Wheat",2014-01-01,8.68,16
"Amhara","Wheat",2014-02-01,8.53,16
"Amhara","Wheat",2014-03-01,8.63,16
"Amhara","Wheat",2014-04-01,9.04,16
"Amhara","Wheat",2014-05-01,9.63,16
"Amhara","Wheat",2014-06-01,9.45,16
"Oromiya","Barley",2010-01-01,5.12,20
"Oromiya","Barley",2010-02-01,5.14,20
"Oromiya","Barley",2010-03-01,5.29,21
"Oromiya","Barley",2010-04-01,4.95,21
"Oromiya","Barley",2010-05-01,5,21
"Oromiya","Barley",2010-06-01,5.16,21
"Oromiya","Barley",2010-07-01,4.99,21
"Oromiya","Barley",2010-08-01,5.14,21
"Oromiya","Barley",2010-09-01,5.01,19
"Oromiya","Barley",2010-10-01,5.2,20
"Oromiya","Barley",2010-11-01,4.99,21
"Oromiya","Barley",2010-12-01,5.13,21
"Oromiya","Barley",2011-01-01,5.48,21
"Oromiya","Barley",2011-02-01,5.11,19
"Oromiya","Barley",2011-03-01,5.54,19
"Oromiya","Barley",2011-04-01,6.51,20
"Oromiya","Barley",2011-05-01,7.59,18
"Oromiya","Barley",2011-06-01,8.24,19
"Oromiya","Barley",2011-07-01,8.49,21
"Oromiya","Barley",2011-08-01,8.13,11
"Oromiya","Barley",2011-09-01,9.03,21
"Oromiya","Barley",2011-10-01,9.12,21
"Oromiya","Barley",2011-11-01,8.62,21
"Oromiya","Barley",2011-12-01,8.25,19
"Oromiya","Barley",2012-01-01,8.53,19
"Oromiya","Barley",2012-02-01,8.27,20
"Oromiya","Barley",2012-03-01,8.48,20
"Oromiya","Barley",2012-04-01,8.6,21
"Oromiya","Barley",2012-05-01,8.58,21
"Oromiya","Barley",2012-06-01,8.64,21
"Oromiya","Barley",2012-07-01,8.49,20
"Oromiya","Barley",2012-08-01,8.6,21
"Oromiya","Barley",2012-09-01,8.45,21
"Oromiya","Barley",2012-10-01,8.81,21
"Oromiya","Barley",2012-11-01,8.74,19
"Oromiya","Barley",2012-12-01,8.23,21
"Oromiya","Barley",2013-01-01,8.33,21
"Oromiya","Barley",2013-02-01,8.06,21
"Oromiya","Barley",2013-03-01,8.11,21
"Oromiya","Barley",2013-04-01,7.85,21
"Oromiya","Barley",2013-05-01,8.03,21
"Oromiya","Barley",2013-06-01,8.15,20
"Oromiya","Barley",2013-07-01,8.26,21
"Oromiya","Barley",2013-08-01,8.24,20
"Oromiya","Barley",2013-09-01,8.75,21
"Oromiya","Barley",2013-10-01,8.92,21
"Oromiya","Barley",2013-11-01,9,21
"Oromiya","Barley",2013-12-01,8.73,21
"Oromiya","Barley",2014-01-01,8.49,21
"Oromiya","Barley",2014-02-01,8.33,21
"Oromiya","Barley",2014-03-01,8.51,21
"Oromiya","Barley",2014-04-01,8.73,20
"Oromiya","Barley",2014-05-01,9.13,21
"Oromiya","Barley",2014-06-01,9.95,21
"Oromiya","Beer",2010-01-01,6.22,17
"Oromiya","Beer",2010-02-01,6.3,16
"Oromiya","Beer",2010-03-01,6.35,16
"Oromiya","Beer",2010-04-01,6.31,15
"Oromiya","Beer",2010-05-01,6.44,15
"Oromiya","Beer",2010-06-01,6.54,14
"Oromiya","Beer",2010-07-01,6.2,14
"Oromiya","Beer",2010-08-01,6.53,14
"Oromiya","Beer",2010-09-01,6.82,12
"Oromiya","Beer",2010-10-01,6.6,15
"Oromiya","Beer",2010-11-01,6.58,16
"Oromiya","Beer",2010-12-01,6.81,15
"Oromiya","Beer",2011-01-01,7.53,14
"Oromiya","Beer",2011-02-01,7.47,13
"Oromiya","Beer",2011-03-01,7.55,14
"Oromiya","Beer",2011-04-01,7.6,14
"Oromiya","Beer",2011-05-01,7.69,14
"Oromiya","Beer",2011-06-01,8.1,14
"Oromiya","Beer",2011-07-01,8.01,14
"Oromiya","Beer",2011-08-01,8.72,14
"Oromiya","Beer",2011-09-01,9.3,14
"Oromiya","Beer",2011-10-01,9.27,16
"Oromiya","Beer",2011-11-01,9.29,14
"Oromiya","Beer",2011-12-01,9.32,16
"Oromiya","Beer",2012-01-01,9.37,15
"Oromiya","Beer",2012-02-01,9.52,15
"Oromiya","Beer",2012-03-01,9.79,16
"Oromiya","Beer",2012-04-01,9.96,15
"Oromiya","Beer",2012-05-01,9.86,15
"Oromiya","Beer",2012-06-01,9.79,14
"Oromiya","Beer",2012-07-01,9.93,16
"Oromiya","Beer",2012-08-01,10.05,15
"Oromiya","Beer",2012-09-01,9.9,15
"Oromiya","Beer",2012-10-01,10.23,16
"Oromiya","Beer",2012-11-01,10.4,15
"Oromiya","Beer",2012-12-01,10.6,16
"Oromiya","Beer",2013-01-01,10.62,15
"Oromiya","Beer",2013-02-01,10.68,15
"Oromiya","Beer",2013-03-01,10.86,15
"Oromiya","Beer",2013-04-01,11.04,16
"Oromiya","Beer",2013-05-01,10.93,14
"Oromiya","Beer",2013-06-01,11.02,15
"Oromiya","Beer",2013-07-01,11.21,14
"Oromiya","Beer",2013-08-01,11.27,15
"Oromiya","Beer",2013-09-01,11.24,15
"Oromiya","Beer",2013-10-01,11.14,15
"Oromiya","Beer",2013-11-01,11.23,15
"Oromiya","Beer",2013-12-01,11.14,16
"Oromiya","Beer",2014-01-01,11.33,15
"Oromiya","Beer",2014-02-01,11.33,15
"Oromiya","Beer",2014-03-01,11.34,15
"Oromiya","Beer",2014-04-01,11.49,16
"Oromiya","Beer",2014-05-01,11.53,16
"Oromiya","Beer",2014-06-01,11.56,16
"Oromiya","Cement",2010-01-01,134.58,20
"Oromiya","Cement",2010-02-01,127.35,20
"Oromiya","Cement",2010-03-01,163.53,17
"Oromiya","Cement",2010-04-01,179.12,11
"Oromiya","Cement",2010-05-01,199.94,18
"Oromiya","Cement",2010-06-01,208.81,17
"Oromiya","Cement",2010-07-01,194.91,18
"Oromiya","Cement",2010-08-01,197.49,18
"Oromiya","Cement",2010-09-01,198.22,18
"Oromiya","Cement",2010-10-01,197.8,19
"Oromiya","Cement",2010-11-01,196.6,20
"Oromiya","Cement",2010-12-01,192.61,20
"Oromiya","Cement",2011-01-01,212.05,15
"Oromiya","Cement",2011-02-01,225.47,12
"Oromiya","Cement",2011-03-01,204.93,15
"Oromiya","Cement",2011-04-01,230.83,13
"Oromiya","Cement",2011-05-01,245.9,13
"Oromiya","Cement",2011-06-01,265,12
"Oromiya","Cement",2011-07-01,235.21,19
"Oromiya","Cement",2011-08-01,218.71,19
"Oromiya","Cement",2011-09-01,210.14,19
"Oromiya","Cement",2011-10-01,200.05,18
"Oromiya","Cement",2011-11-01,191.51,20
"Oromiya","Cement",2011-12-01,174.39,19
"Oromiya","Cement",2012-01-01,159.19,19
"Oromiya","Cement",2012-02-01,152.29,19
"Oromiya","Cement",2012-03-01,141.64,19
"Oromiya","Cement",2012-04-01,140.45,17
"Oromiya","Cement",2012-05-01,149.76,16
"Oromiya","Cement",2012-06-01,146.57,19
"Oromiya","Cement",2012-07-01,139.68,16
"Oromiya","Cement",2012-08-01,140.05,19
"Oromiya","Cement",2012-09-01,143.34,19
